Identifier,Grade,Centering,Surface,Corners,Edges
3761772062,7.5,8.5,6.5,9.5,8.5
3761772063,7.0,9.0,6.0,8.0,8.0
3761772064,9.0,9.5,9.0,9.0,9.0
3761772065,8.5,8.5,8.0,8.5,8.5
3761772066,7.5,9.0,7.0,8.0,7.5
3761772067,8.5,9.5,8.5,8.0,8.5
3761772068,7.0,8.5,7.0,6.5,8.0
3761772069,8.0,8.5,8.0,7.5,8.5
3761772070,6.0,9.0,6.0,6.5,6.0
3761772071,5.0,8.5,4.5,6.5,5.0
3761772072,8.5,9.5,8.0,8.5,8.5
3761772073,9.0,9.0,9.0,8.5,9.0
3761772074,8.5,9.0,8.5,8.5,9.0
3761772075,8.5,9.0,8.0,8.5,9.0
3761772076,9.0,9.0,9.0,8.5,9.0
3761772077,8.5,9.0,8.0,8.5,9.0
3761772078,8.5,9.0,8.5,8.5,9.0
3761772079,8.5,9.0,8.0,9.0,9.0
3761772080,8.5,9.0,8.5,8.5,9.0
3761772081,8.0,9.0,8.0,9.0,8.0
3761772082,8.5,9.5,8.0,8.5,9.0
3761772083,8.5,9.0,8.0,8.5,9.0
3761772084,8.5,9.0,8.0,9.0,9.0
3761772085,7.5,8.5,6.5,8.5,8.5
3761772086,8.0,8.5,7.5,8.0,9.0
3761772087,8.5,9.0,8.0,9.0,9.0
3761772088,7.5,9.5,6.5,8.0,9.0
3761772089,9.0,9.5,9.0,9.0,8.5
3761772090,7.5,8.5,7.5,7.5,7.5
3761772091,8.5,8.5,8.5,9.0,8.5
3761772092,8.5,9.0,8.0,8.5,8.5
3761772093,8.5,8.5,8.5,8.5,8.5
3761772095,7.5,9.0,7.5,7.0,9.0
3761772096,8.5,8.5,8.5,9.0,9.0
3761772097,9.0,9.0,8.5,9.0,9.0
3761772098,8.5,9.0,8.5,8.5,9.0
3761772099,8.5,9.0,8.5,8.5,8.5
3761772100,8.5,9.5,8.5,8.5,9.0
3761772101,8.0,9.5,8.0,8.5,8.0
3761772102,8.5,9.5,8.5,8.5,9.0
3761772103,8.5,9.5,8.5,8.0,9.0
3761772104,8.5,9.0,8.5,8.5,9.5
3761772105,4.5,8.5,4.5,6.0,4.5
3761772106,8.5,8.5,8.0,8.5,9.0
3761772107,9.0,9.5,9.0,9.0,9.0
3761772109,9.0,9.0,9.0,9.5,9.0
3761772110,8.5,9.5,9.0,9.0,8.0
3761772111,9.5,9.0,9.5,9.5,9.5
3761772112,9.0,9.5,8.5,9.5,9.5
3761772113,9.0,9.5,9.0,9.5,8.5
3761772114,8.0,9.5,7.5,9.5,9.5
3761772115,9.5,9.5,9.0,9.5,9.5
3761772116,8.5,9.0,9.0,8.5,8.5
3761772117,8.5,8.5,8.0,9.5,9.0
3761772118,8.5,8.5,8.5,8.5,9.0
3761772119,8.5,8.5,8.5,8.5,8.0
3761772120,5.0,8.5,5.0,5.5,5.0
3761772121,6.5,8.5,6.0,6.5,7.0
3761772122,8.5,9.5,8.0,9.0,9.0
3761772123,8.5,9.5,8.5,8.5,8.5
3761772124,8.5,8.5,8.5,8.5,9.0
3761772125,7.5,9.0,7.5,7.5,8.0
3761772126,8.5,8.5,8.5,9.5,9.0
3761772127,9.0,9.0,9.0,9.5,9.5
3761772128,9.0,9.5,9.0,9.0,9.5
3761772129,9.0,9.5,9.0,9.0,9.5
3761772130,8.5,9.5,8.0,8.5,9.5
3761772131,9.0,9.5,9.0,9.5,9.0
3761772132,9.5,9.5,9.0,9.5,9.5
3761772133,9.0,9.0,9.0,9.0,9.0
3761772134,8.0,9.0,7.5,9.5,9.0
3761772135,9.5,9.5,9.5,9.5,9.0
3761772136,9.0,9.0,9.5,9.0,9.0
3761772137,9.0,9.5,9.5,9.5,8.5
3761772138,9.5,9.5,9.0,9.5,9.5
3761772139,8.5,9.0,8.0,9.5,9.5
3761772140,8.0,9.5,7.0,9.5,9.5
3761772141,9.0,9.0,9.0,9.5,9.5
3761772142,9.0,8.5,9.5,9.5,9.5
3761772143,8.5,9.5,8.0,9.5,9.5
3761772144,8.5,8.5,8.5,9.5,9.5
3761772145,9.0,9.0,8.5,9.5,9.5
3761772146,9.5,9.5,9.0,9.5,9.5
3761811001,9.5,9.0,9.5,10.0,9.5
3761811002,9.5,9.5,9.0,9.5,9.5
3761811003,9.0,8.5,10.0,10.0,10.0
3761811004,9.5,9.5,9.0,10.0,9.5
3761811005,9.0,8.5,9.5,9.5,9.5
3761811006,9.5,9.5,9.5,10.0,9.5
3761811007,9.5,9.0,9.5,10.0,9.5
3761811008,9.0,9.5,8.5,9.5,10.0
3761811009,9.0,8.5,9.5,10.0,9.5
3761811010,9.0,9.0,9.0,9.0,9.5
3761811011,9.0,9.0,9.0,9.5,9.0
3761811012,8.5,9.0,8.5,9.0,8.0
3761811013,9.0,9.5,9.5,8.5,9.5
3761811014,8.0,9.0,8.5,7.5,9.5
3761811015,8.5,8.5,8.5,9.0,8.5
3761811016,8.0,8.0,8.0,9.5,9.5
3761811017,8.5,8.5,9.0,8.5,9.0
3761811018,9.0,9.0,9.0,9.0,9.5
3761811019,9.0,9.5,8.5,9.0,9.5
3761811020,9.0,9.5,9.0,8.5,9.5
3761811021,9.0,9.0,9.0,8.5,9.0
3761811022,8.0,8.0,9.0,8.0,9.0
3761811023,9.5,9.5,9.5,9.5,9.0
3761811024,9.0,9.0,9.0,10.0,10.0
3761811025,9.0,9.0,9.0,10.0,9.5
3761811026,9.5,9.0,9.5,9.5,9.5
3761811027,9.5,9.5,9.5,10.0,9.5
3761811028,9.5,10.0,9.5,10.0,9.5
3762858001,9.0,9.5,9.0,9.0,9.5
3762858002,9.0,9.5,8.5,9.5,9.5
3762858003,9.5,9.5,9.5,9.5,9.5
3762858004,9.0,8.5,9.0,9.5,9.5
3762858005,9.0,8.5,9.5,9.5,9.5
3762858006,9.0,8.5,9.0,9.5,9.0
3762858007,9.0,9.0,9.5,9.0,9.0
3762858008,9.0,8.5,9.5,10.0,9.5
3762858009,9.5,9.5,9.5,10.0,9.0
3762858010,9.5,9.5,9.5,10.0,9.5
3762858011,9.5,9.5,9.5,10.0,9.5
3762858012,9.5,10.0,9.5,10.0,9.5
3762858013,9.5,9.5,9.5,10.0,9.5
3762858014,9.5,9.5,9.5,9.5,9.5
3762858015,9.5,10.0,9.5,9.5,9.5
3762858016,9.5,10.0,9.5,10.0,9.0
3762858017,9.5,9.5,9.5,9.5,9.0
3762858018,9.5,9.5,9.5,9.5,9.5
3762858019,9.5,9.5,9.5,10.0,9.5
3762858020,9.5,10.0,9.5,10.0,9.5
3762858021,9.5,9.5,9.5,9.5,9.5
3762858022,9.5,9.5,9.5,9.5,9.5
3762858023,9.5,10.0,9.5,10.0,9.5
3762858024,9.5,10.0,9.0,9.5,9.5
3762858025,9.0,10.0,9.0,9.0,9.0
3762858026,9.0,8.5,9.5,9.5,9.5
3762858027,9.5,9.0,9.5,10.0,9.5
3762858028,9.0,8.5,9.5,9.5,9.5
3762858029,9.0,9.5,8.5,9.0,9.5
3762858030,9.5,9.5,9.5,10.0,9.5
3762858031,6.0,9.0,5.0,9.0,8.5
3762858032,9.5,9.5,9.0,9.5,9.5
3762858033,9.5,9.5,9.5,9.5,9.5
3762858034,9.5,9.5,9.5,9.5,9.5
3762858035,9.5,9.5,9.5,9.5,9.5
3762858036,9.0,9.0,9.0,9.5,9.5
3762858037,9.5,9.5,9.5,10.0,9.5
3762858038,9.0,9.0,9.0,9.5,9.5
3762858039,9.0,8.5,9.0,9.5,9.5
3762858040,9.0,9.0,9.0,9.5,9.5
3762858041,9.5,9.5,9.0,9.5,9.5
3762858042,9.5,9.5,9.0,9.5,9.5
3762858043,9.0,9.5,9.0,9.5,9.0
3762858044,9.5,9.5,9.0,9.5,9.5
3762858045,9.0,9.0,9.0,9.5,9.0
3762858046,9.0,9.0,9.0,9.5,9.5
3762858047,9.5,9.5,9.0,9.5,9.5
3762858048,9.5,9.5,9.0,9.5,9.5
3762858049,9.0,9.5,9.0,9.5,9.0
3762858050,9.0,9.0,8.5,9.5,9.5
3762858051,9.0,9.5,8.5,9.0,9.5
3762858052,9.0,9.5,8.5,9.0,9.5
3762858053,9.0,9.5,9.0,9.0,9.0
3762858054,9.0,9.0,8.5,9.0,9.0
3762858055,8.5,9.5,8.0,9.0,9.0
3762858056,8.5,9.5,8.0,9.5,9.5
3762858057,9.5,9.5,9.5,9.5,9.5
3762858058,9.5,9.5,9.5,9.5,9.5
3762858059,9.5,9.5,9.5,9.5,9.5
3762858060,9.5,9.5,9.5,9.5,9.5
3762858061,9.5,9.5,9.5,9.5,9.5
3762858062,9.5,9.5,9.0,9.5,9.5
3762858063,9.5,10.0,9.0,9.5,9.5
3762858064,9.0,9.5,8.5,9.5,9.5
3762858065,9.0,9.0,8.5,9.5,9.5
3762858066,9.0,8.5,9.5,9.5,9.0
3762858067,8.5,9.5,8.0,9.5,9.0
3762858068,9.0,9.5,8.5,9.0,9.0
3762858069,9.0,9.0,8.5,9.5,9.5
3762858070,9.0,8.5,9.0,9.5,9.5
3762858071,9.5,9.5,9.5,10.0,9.5
3762858072,9.0,8.5,9.0,9.5,9.5
3762858073,9.5,9.0,9.5,9.5,9.5
3762858074,9.5,9.5,9.5,9.5,9.0
3762858075,9.0,9.0,9.0,9.5,9.5
3762858076,9.5,9.5,9.0,9.5,9.5
3762858077,9.0,9.0,9.0,9.5,9.5
3762858078,9.0,9.0,9.0,9.5,9.5
3762858079,9.0,8.5,9.0,9.5,9.0
3762858080,9.5,9.5,9.5,9.5,9.5
3762858081,9.5,9.5,9.0,9.5,9.5
3762858082,9.5,9.5,9.5,9.5,9.5
3764270001,8.0,9.5,8.0,8.0,7.5
3764270002,6.0,9.5,5.0,7.5,8.0
3764270003,7.0,9.0,7.0,7.5,7.0
3764270004,8.0,9.0,8.0,7.5,8.5
3764270005,8.0,9.0,8.5,8.0,8.0
3764270006,8.0,9.5,8.5,8.0,8.0
3764270007,7.5,9.0,6.5,7.5,8.5
3764270008,5.0,9.5,4.0,5.5,5.5
3764270009,6.5,9.0,5.5,7.0,7.5
3764270010,8.0,9.0,7.0,8.0,9.0
3764270011,8.5,9.0,8.5,8.0,8.5
3764270012,8.5,9.0,8.5,8.5,8.5
3764270013,8.5,9.5,8.0,8.5,8.5
3764270014,8.5,9.0,8.0,9.0,9.5
3764270015,8.0,8.5,8.0,9.5,8.0
3764270016,8.5,9.5,8.0,9.5,9.0
3764270017,8.5,9.0,8.0,9.5,9.5
3764270018,8.5,9.0,8.0,9.0,8.5
3764270019,7.5,9.0,6.5,9.0,8.5
3764270020,8.5,8.5,8.5,8.5,8.0
3764270021,7.5,9.0,7.5,8.0,6.5
3764270022,7.5,9.0,7.5,7.0,8.0
3764270023,7.5,9.0,8.5,7.5,7.5
3764270024,6.5,8.5,7.5,6.5,6.5
3764270025,7.5,9.0,6.5,8.0,8.0
3764270026,4.0,9.0,4.5,4.0,4.0
3764270027,6.5,9.0,6.0,6.5,7.0
3764270028,7.5,8.5,8.5,6.5,7.5
3764270029,5.5,9.0,4.5,7.0,7.0
3764270030,4.5,9.0,3.5,7.0,5.0
3764270031,7.5,8.5,7.5,8.5,7.5
3764270032,8.0,9.5,8.0,8.0,8.0
3764270033,7.0,9.0,7.0,7.0,8.0
3764270034,8.0,8.5,8.5,8.5,7.5
3764270035,7.5,9.5,7.5,6.5,8.0
3764270036,6.0,9.0,6.5,5.5,6.5
3764270037,8.5,8.5,8.5,8.5,8.0
3764270038,7.5,9.5,8.5,7.5,7.5
3764270039,7.5,8.5,8.0,7.0,8.0
3764270040,8.0,9.0,8.5,8.0,8.0
3764270041,8.0,9.5,8.0,8.0,8.0
3764270042,8.0,9.5,8.0,8.0,8.0
3764270043,8.0,8.5,8.5,8.0,8.0
3764270044,8.0,9.0,8.0,8.5,8.0
3764270045,7.5,9.0,7.5,7.5,7.5
3765963001,9.5,9.5,9.0,9.5,9.5
3765963002,9.0,9.0,9.0,9.5,9.5
3765963004,9.0,9.5,9.5,8.5,9.5
3765963005,9.5,9.0,9.5,9.5,9.5
3765963006,9.5,9.5,9.5,10.0,10.0
3765963007,9.5,10.0,9.5,10.0,9.0
3765963008,9.5,9.5,9.0,10.0,10.0
3765963009,9.0,9.0,9.0,9.5,9.0
3765963010,8.5,9.0,8.0,9.0,9.0
3765963011,9.5,9.5,10.0,10.0,9.5
3765963012,9.0,8.5,9.0,9.5,9.5
3765963013,9.0,9.0,9.0,9.0,9.0
3765963014,9.0,9.5,9.0,9.5,9.0
3765963015,9.5,10.0,9.5,9.5,9.5
3765963016,9.0,9.0,9.0,9.5,9.0
3765963017,9.0,9.0,9.0,9.0,9.5
3765963018,9.0,9.0,9.0,9.0,9.0
3765963019,9.0,9.0,9.0,9.0,9.0
3765963020,9.0,9.5,9.0,8.5,9.0
3765963021,9.0,9.0,9.0,9.0,9.0
3765963022,9.0,9.0,9.0,9.0,9.0
3765963023,9.0,9.5,9.0,9.0,9.0
3765963024,9.0,9.5,9.0,9.0,9.0
3765963026,9.0,9.0,9.0,9.0,9.0
3765963027,9.0,9.5,9.0,8.5,9.0
3765963028,9.0,9.0,9.0,8.5,9.0
3765963029,9.0,9.0,9.0,9.0,9.0
3765963030,9.0,9.5,9.0,9.0,9.0
3765963031,9.0,9.0,9.0,9.0,9.0
3765963032,9.0,9.0,9.0,9.0,9.0
3765963033,9.0,9.5,9.0,9.0,9.5
3765963034,9.0,9.0,9.0,9.0,9.0
3765963035,9.0,9.0,9.0,9.0,9.5
3765963036,9.0,9.0,9.0,8.5,9.0
3765963037,9.0,9.0,9.0,9.0,9.5
3765963038,9.5,10.0,9.5,9.5,9.0
3765963039,9.5,9.0,9.5,9.5,9.5
3765963040,9.5,10.0,9.5,10.0,9.5
3765963041,9.5,10.0,9.5,10.0,9.5
3765963042,9.5,10.0,9.5,9.5,9.5
3765963043,9.5,10.0,9.0,10.0,9.5
3765963044,9.5,10.0,9.5,10.0,9.5
3765963045,9.5,10.0,9.5,10.0,9.5
3765963046,9.5,10.0,9.5,9.5,9.5
3765963047,9.5,10.0,9.0,9.5,9.5
3765963048,9.5,9.5,9.5,10.0,9.0
3765963049,9.0,9.0,9.0,9.5,9.5
3765963050,9.5,9.5,9.0,9.5,9.5
3765963051,9.0,9.5,9.0,9.5,9.0
3765963052,9.0,10.0,9.0,9.5,9.0
3765963053,9.0,9.0,9.0,9.5,9.5
3765963054,9.5,9.5,9.5,9.5,9.0
3765963055,9.5,9.5,9.5,9.5,9.5
3765963056,9.5,9.0,9.5,9.5,9.5
3765963057,9.0,9.0,9.5,9.5,9.0
3765963058,9.5,10.0,9.5,9.5,9.5
3765963059,9.5,10.0,9.0,9.5,9.5
3765963060,9.0,9.0,9.5,9.5,9.0
3765963061,9.5,9.5,9.5,9.5,9.5
3765963062,9.5,9.5,9.5,10.0,9.5
3765963063,9.5,10.0,9.5,10.0,9.5
3765963064,10.0,10.0,10.0,10.0,9.5
3765963065,9.5,10.0,10.0,9.5,9.5
3765963066,9.5,10.0,9.5,10.0,9.0
3765963067,9.0,10.0,9.0,9.5,9.0
3765963068,9.5,10.0,9.0,9.5,9.5
3765963069,9.5,10.0,9.5,10.0,9.5
3765963070,9.5,10.0,9.5,10.0,9.0
3765963071,9.0,10.0,9.0,9.5,9.0
3765963072,9.5,10.0,9.0,9.5,9.5
3765963073,10.0,10.0,10.0,10.0,10.0
3766887001,9.0,9.0,9.0,9.0,9.5
3766887002,9.0,9.0,9.0,8.5,9.0
3766887003,9.0,9.0,9.0,10.0,9.5
3766887004,9.0,8.5,9.0,9.5,9.5
3766887005,9.0,9.0,9.0,9.5,9.0
3766887007,8.0,8.5,8.0,7.5,8.0
3766887008,8.0,9.5,7.5,8.5,8.5
3766887009,8.5,9.0,9.0,8.5,8.5
3766887010,7.5,9.0,7.0,7.5,8.0
3766887011,9.0,9.0,8.5,9.0,9.0
3766887012,8.5,9.0,8.0,8.5,9.0
3766887013,8.0,9.0,7.5,8.0,8.5
3766887014,8.0,9.0,8.5,7.0,9.0
3766887015,8.5,9.0,9.0,8.5,8.5
3767671001,9.5,9.5,9.5,9.0,9.5
3767671002,9.5,9.5,9.5,9.5,9.5
3767671003,9.0,9.0,9.0,9.5,9.5
3767671004,9.0,9.0,9.0,9.0,9.5
3767671005,8.5,8.5,8.5,9.0,9.0
3767671006,8.5,8.5,9.0,8.5,9.0
3767671007,8.5,8.5,8.5,8.5,9.5
3767671008,8.5,9.0,8.5,8.5,9.5
3767671009,9.5,9.0,9.5,9.5,9.5
3767671010,9.0,9.0,9.0,9.5,9.5
3767671011,9.0,9.0,9.0,9.5,9.5
3767671012,9.5,9.5,9.5,9.5,9.5
3767671013,9.0,8.5,9.0,9.5,9.5
3767671014,9.0,9.0,9.0,9.5,9.5
3767671015,9.0,9.0,9.0,9.5,9.5
3767671016,9.0,9.0,9.0,9.5,9.5
3767671017,8.5,9.5,9.0,8.5,8.5
3767671018,8.5,9.5,8.5,8.5,9.5
3767671019,8.0,9.5,7.5,8.5,9.0
3767671021,9.5,9.5,9.5,9.5,9.5
3767671022,9.0,8.5,9.0,9.5,9.5
3767671023,9.0,8.5,9.0,9.5,9.5
3767671024,9.0,8.5,9.0,9.5,9.5
3767671025,8.5,8.5,8.0,9.5,9.0
3767671026,8.5,8.5,8.5,8.5,9.0
3767671027,8.5,8.5,9.0,8.5,8.5
3767671028,9.0,8.5,9.0,9.0,9.5
3767671029,9.0,8.5,9.0,9.0,9.5
3767671030,9.0,9.5,9.0,8.5,9.0
3767671031,8.5,8.5,9.0,8.5,9.0
3767671032,8.5,9.0,8.5,8.5,9.0
3767671033,8.5,8.5,8.5,9.0,9.5
3767671034,9.5,9.5,9.0,9.5,9.5
3767671035,6.5,8.5,5.5,9.0,7.5
3767671036,9.0,9.0,9.0,9.5,9.5
3767671037,9.0,8.5,9.0,9.5,9.5
3767671038,8.5,8.5,9.0,8.5,8.0
3767671039,9.0,9.0,9.0,9.5,9.5
3767671040,7.5,8.5,6.5,9.5,9.0
3767671042,9.0,9.0,9.0,9.5,9.5
3767671043,9.0,9.0,8.5,9.5,9.5
3767671044,9.0,8.5,9.5,9.5,9.5
3767671045,8.5,8.5,8.5,9.5,9.5
3767671046,9.5,9.0,9.5,9.5,9.5
3767671047,9.0,8.5,9.5,9.5,9.5
3767671048,9.0,8.5,9.5,9.5,9.5
3767671049,9.0,8.0,9.0,9.5,9.5
3767671050,9.0,8.5,9.5,9.5,9.5
3767901001,6.5,9.0,7.0,7.0,6.0
3767901002,6.5,9.5,7.5,6.5,6.0
3767901003,7.5,8.5,7.5,7.5,8.0
3767901004,7.5,9.0,7.0,7.5,8.0
3767901005,8.5,9.5,9.0,8.5,8.5
3767901006,7.5,9.0,7.0,7.5,7.5
3769403001,9.0,9.0,9.0,8.5,9.0
3769403002,9.0,10.0,8.5,9.0,9.0
3769403003,8.5,9.5,8.5,9.0,8.0
3769403004,8.5,9.5,8.5,8.0,9.0
3769403005,8.5,9.5,8.5,8.5,9.0
3769403006,8.0,9.5,8.0,7.0,8.5
3769403007,8.0,9.0,7.0,9.0,9.0
3769403008,9.0,9.0,9.0,9.0,9.0
3769403009,8.5,9.5,8.0,8.5,9.0
3769403010,7.0,8.5,6.0,8.5,7.5
3769403011,6.0,9.5,5.0,9.0,9.0
3769403012,8.5,9.0,8.0,8.5,9.0
3769403013,7.0,9.5,6.0,8.0,7.0
3769403014,8.0,9.5,7.0,8.0,9.0
3769403015,6.5,9.0,5.5,7.5,8.0
3769403016,3.5,9.5,4.0,3.0,4.0
3769403017,8.5,9.5,8.0,8.5,9.0
3769403018,9.0,9.5,9.0,8.5,9.5
3769403019,5.5,9.0,5.0,6.0,6.0
3769403020,4.0,9.5,3.0,8.0,7.5
3769403021,8.5,9.0,9.0,8.5,8.5
3769403022,8.5,9.5,8.5,8.5,9.0
3769403023,8.5,9.0,8.5,8.5,8.5
3769403024,8.5,9.0,8.5,8.0,9.0
3769403025,8.0,9.5,7.5,8.5,9.0
3769403026,8.0,9.0,7.5,8.5,9.0
3769403027,7.0,9.0,6.0,8.0,8.0
3769403028,9.0,9.5,8.5,9.0,9.0
3769403029,8.0,9.0,7.5,8.0,8.0
3769403030,8.0,9.0,8.0,7.5,8.0
3769403031,8.0,9.5,8.0,8.0,8.0
3769403032,8.0,9.5,7.0,9.0,8.0
3769403033,8.0,8.5,7.5,8.0,8.5
3769403034,8.0,8.5,7.5,9.0,9.0
3769403035,8.0,9.0,7.5,8.5,9.0
3769403036,6.5,8.0,5.5,8.0,9.0
3769403037,6.5,9.5,5.5,8.5,9.0
3769403038,5.5,9.0,4.5,7.5,8.5
3769403039,6.0,9.5,5.5,6.0,6.0
3769403040,6.5,9.5,5.5,8.0,7.5
3769403041,6.0,8.5,5.0,6.5,6.0
3769403042,8.5,9.5,8.0,9.0,9.0
3769403043,8.5,10.0,8.5,8.5,9.5
3769403044,6.0,9.5,5.5,7.0,6.0
3769403045,5.0,9.5,5.0,5.0,5.0
3769403046,4.5,9.5,3.5,5.5,6.0
3769403047,5.0,9.5,4.5,5.0,5.0
3769403048,7.5,9.5,8.5,7.5,7.5
3769403049,5.0,9.5,4.0,6.5,7.0
3769403050,9.0,9.0,8.5,9.0,9.0
3769403051,8.0,9.5,9.0,7.0,8.0
3769403052,8.5,9.0,8.5,9.0,8.5
3769403053,8.5,9.0,8.5,8.5,9.0
3769403054,9.5,9.5,9.5,9.0,9.5
3769403055,9.0,9.5,9.0,9.0,9.0
3769403056,9.0,9.0,8.5,9.0,9.5
3769403057,9.0,9.0,9.0,9.5,9.0
3769403058,9.0,9.0,9.0,9.0,9.5
3769403059,7.5,9.0,7.5,8.0,7.5
3769403060,9.0,9.5,9.0,8.5,9.0
3769403061,9.0,9.0,8.5,9.0,9.0
3769403062,8.5,9.5,8.0,9.0,9.5
3769403063,8.5,9.5,9.5,8.5,8.0
3769403064,8.5,9.5,8.0,9.0,9.0
3769403065,8.5,9.0,8.0,9.5,9.0
3769403066,8.5,9.0,8.5,9.0,8.0
3769403067,8.5,9.5,8.5,8.5,8.0
3769403068,8.5,9.0,8.5,9.0,8.5
3769403069,8.5,9.5,8.5,9.0,8.5
3769403070,9.0,9.5,8.5,9.0,9.0
3769403071,8.0,9.5,8.0,8.0,7.5
3769403072,9.0,9.0,9.0,9.0,9.0
3769403073,5.0,9.0,4.0,8.0,8.0
3769403074,7.0,9.5,7.0,7.5,7.0
3769403075,5.0,9.5,4.0,7.5,7.5
3769403076,5.0,9.5,4.0,6.0,7.5
3769403077,8.5,8.5,8.5,8.5,9.0
3769403078,9.0,9.5,9.0,9.5,8.5
3769403079,8.5,9.5,8.0,8.5,8.5
3769403080,7.5,9.5,6.5,9.0,9.0
3769403081,5.0,9.0,4.0,7.0,7.0
3769403082,8.0,9.5,7.0,8.0,9.0
3769403083,8.0,8.5,7.5,9.0,8.5
3769403084,8.5,9.0,8.5,9.0,8.5
3769403085,8.5,9.5,8.0,9.0,9.0
3769403086,9.0,9.0,9.0,9.0,9.0
3769403087,9.0,8.5,9.0,9.0,9.5
3769403088,9.0,9.0,9.5,8.5,9.0
3769403089,8.5,9.0,8.5,9.0,8.5
3769403090,9.0,9.5,8.5,9.0,9.0
3769403091,8.5,9.5,8.5,8.0,8.5
3769403092,5.5,8.5,4.5,9.0,8.5
3769403093,7.5,8.5,7.5,8.5,6.5
3769403094,6.5,9.0,7.0,5.5,8.0
3769403095,7.0,9.5,6.0,8.5,9.0
3769403096,7.0,9.0,6.0,7.5,8.5
3769403097,7.5,9.0,7.5,8.0,7.5
3769403098,7.5,9.5,8.0,7.0,7.5
3769403099,8.0,9.0,7.0,8.0,8.5
3769403100,7.0,9.5,7.0,6.0,7.5
3769403101,4.5,9.0,3.5,7.5,6.5
3769403102,8.0,9.0,8.0,8.0,9.0
3769403103,7.0,9.5,7.5,7.0,6.5
3769403104,8.5,8.5,8.5,8.5,9.0
3769403105,8.5,9.0,8.5,8.5,8.5
3769403106,8.0,9.5,7.5,8.5,8.0
3769403107,9.0,9.5,9.0,8.5,9.0
3769403108,8.0,9.0,7.0,8.5,9.0
3769403109,6.5,9.0,5.5,8.5,9.0
3769581001,9.5,9.5,9.0,9.5,9.5
3769581002,9.0,9.0,9.0,9.0,9.5
3769581003,9.5,9.0,9.5,9.5,9.5
3769581004,9.0,9.0,9.0,9.0,9.5
3769581005,9.0,8.5,9.5,9.5,9.5
3769581006,9.5,9.0,9.5,9.5,9.5
3769581007,9.0,9.0,9.0,9.5,9.5
3769581008,9.0,8.5,9.0,9.5,9.5
3769581009,9.0,8.5,9.5,9.5,9.5
3769581010,9.0,9.0,9.0,9.5,9.0
3769581011,9.5,9.0,9.5,9.5,9.5
3769581012,9.0,9.0,9.0,9.5,9.0
3769581013,9.0,8.5,9.5,9.0,9.5
3769581014,9.0,8.5,9.0,9.5,9.5
3769581015,9.0,8.5,9.5,9.5,9.5
3769581016,9.0,8.5,9.0,9.0,9.5
3769581017,9.0,9.0,9.0,10.0,9.5
3769581018,9.5,9.0,9.5,9.5,9.5
3769581019,9.0,8.5,9.5,9.5,9.5
3769581020,9.0,9.0,9.0,10.0,9.5
3769581021,9.0,8.5,9.0,9.5,9.5
3769581022,9.0,8.5,9.0,9.5,9.5
3769581023,9.5,9.0,9.5,9.5,9.5
3769581024,9.5,9.0,9.5,10.0,9.5
3769581025,9.5,9.0,9.5,9.5,9.5
3769581026,9.0,8.5,9.5,9.5,9.0
3769581027,9.0,9.0,9.5,9.5,9.0
3769581028,9.0,9.0,9.0,9.5,9.5
3769581029,9.0,9.0,9.5,9.5,9.0
3769581030,9.0,9.0,9.0,9.5,9.5
3769581031,9.0,9.0,9.0,9.5,9.5
3769581032,9.5,9.0,9.5,9.5,9.5
3769581033,9.5,9.0,9.5,9.5,9.5
3769581034,9.5,9.0,9.5,9.5,9.5
3769581035,9.5,9.0,9.5,9.5,9.5
3769581036,9.5,9.0,9.5,9.5,9.5
3769581037,9.5,9.0,9.5,10.0,9.5
3769581038,9.0,9.0,9.0,10.0,9.5
3769581039,9.5,9.0,9.5,9.5,9.5
3769581040,9.5,9.0,9.5,10.0,9.5
3769581041,9.0,9.0,8.5,9.5,9.5
3769581043,9.0,9.0,9.0,9.5,9.5
3769581044,7.5,9.0,6.5,7.5,9.0
3769581045,9.0,9.0,9.0,9.5,9.5
3769581046,9.0,9.0,9.5,9.0,9.5
3769581048,9.0,9.0,9.0,9.0,9.5
3769581049,9.0,9.0,9.0,9.0,9.5
3769581050,9.0,9.0,9.0,9.0,9.5
3769581051,8.5,9.0,8.5,9.5,8.5
3769581052,9.0,8.5,9.0,9.5,9.5
3769581053,9.0,9.5,9.0,8.5,9.5
3769581054,8.5,9.0,8.5,9.0,8.5
3769581055,9.0,9.0,9.5,9.0,9.5
3769581056,9.0,9.0,9.0,9.0,9.5
3769581057,9.0,9.0,9.0,9.5,9.5
3769581058,9.0,9.0,8.5,9.5,9.5
3769581059,8.5,9.0,8.0,8.5,8.5
3769581060,9.0,9.0,9.0,9.0,9.5
3769581061,9.0,9.0,9.0,9.0,9.5
3769581062,9.0,9.0,9.0,9.0,9.0
3769581063,9.0,9.0,9.0,9.0,9.5
3769581064,9.0,9.5,9.0,9.0,9.0
3769581065,7.0,9.0,6.0,9.0,7.5
3769581066,9.0,9.0,9.0,8.5,9.5
3769581067,8.5,9.5,8.5,9.0,8.5
3769581068,9.0,9.0,9.0,9.5,9.5
3769581069,9.0,9.0,8.5,9.0,9.5
3769581070,8.5,8.5,8.5,9.5,9.5
3769581071,9.0,9.0,9.0,9.5,9.5
3769581072,9.0,9.0,9.0,9.5,9.0
3769581073,9.0,9.0,9.0,9.5,9.5
3769581074,9.0,9.0,9.5,9.5,9.0
3769581075,9.0,9.0,9.0,9.5,9.5
