Identifier,Grade,Grade_Ground_Truth,Centering,Centering_Ground_Truth,Surface,Surface_Ground_Truth,Corners,Corners_Ground_Truth,Edges,Edges_Ground_Truth
3791863004,8.0,8.0,9.0,9.0,7.0,7.5,8.0,8.0,8.5,9.5
3791863008,8.5,8.0,9.0,8.5,7.5,7.5,8.5,9.0,8.5,9.0
3791863010,8.0,8.5,9.0,9.0,7.5,8.5,8.0,8.5,8.0,9.0
3791863017,8.0,9.0,9.0,9.0,7.0,9.0,8.0,8.5,8.0,9.5
3791863018,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.5,9.0
3791863019,8.5,8.5,9.0,8.5,8.0,8.0,8.0,9.0,8.5,9.0
3791863021,8.0,8.5,9.0,9.5,7.0,8.5,8.0,8.5,8.0,9.5
3794535003,9.0,9.0,9.5,9.5,8.0,9.5,9.5,9.0,9.0,9.0
3794535005,9.0,9.5,9.0,9.5,8.0,9.5,9.5,9.5,9.0,9.5
3794535007,9.0,9.0,9.5,9.5,8.0,8.5,9.5,9.5,9.0,9.0
3794535008,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0
3795286001,9.0,9.0,9.0,8.5,8.0,9.0,9.0,10.0,9.0,10.0
3795286007,9.0,9.5,9.0,9.5,8.5,9.0,9.5,9.5,9.0,9.5
3795966001,9.0,9.5,9.0,9.0,8.0,9.5,9.0,9.5,9.0,9.5
3795966002,9.0,9.5,9.0,9.0,8.0,9.5,8.5,9.5,9.0,9.5
3795966003,9.0,9.5,9.0,9.0,8.0,9.5,9.0,9.5,9.0,9.5
3795966005,9.0,9.5,9.0,9.0,8.0,9.5,9.0,9.5,9.0,9.5
3795966009,9.0,9.0,9.0,9.5,9.0,8.5,9.0,9.0,9.0,9.5
3795966014,8.5,8.5,9.0,9.0,8.0,8.5,8.0,9.0,8.5,8.5
3795966018,9.0,7.5,9.0,8.5,8.0,6.5,8.5,9.5,9.0,9.5
3795966019,8.5,8.5,9.0,8.5,8.0,8.5,8.0,9.5,8.5,9.5
3795966023,9.0,9.0,9.0,9.0,8.0,9.0,8.5,9.0,9.0,9.0
3795966027,9.0,9.0,9.0,8.5,9.0,9.5,9.0,10.0,9.0,10.0
3795966031,8.5,9.0,9.0,8.5,8.0,9.5,8.5,10.0,8.5,9.5
3795966032,8.5,9.0,9.0,8.5,8.0,9.0,8.5,10.0,8.5,10.0
3795966039,9.0,8.5,9.0,8.5,8.5,8.5,9.0,9.5,9.0,9.5
3795966040,9.0,9.0,9.0,8.5,8.5,9.0,9.0,9.5,9.0,9.5
3795966044,9.0,9.5,9.0,9.0,8.0,9.5,8.5,9.5,9.0,9.5
3795966047,8.0,9.0,9.0,8.5,7.5,9.0,8.0,9.5,8.5,9.5
3795966052,9.0,8.5,9.0,8.5,8.5,8.0,8.0,9.5,9.0,9.5
3795966056,8.5,8.5,9.0,8.5,7.5,9.0,8.0,8.5,9.0,9.5
3795966060,9.0,9.0,9.0,9.0,8.0,8.5,9.5,9.5,9.0,10.0
3795966061,9.0,9.5,9.0,9.5,8.0,9.5,9.0,10.0,9.0,9.5
3795966070,9.0,9.5,9.0,10.0,8.5,9.0,9.5,9.5,9.0,9.5
3795966072,8.5,9.0,9.0,9.5,7.5,8.5,9.0,10.0,8.5,10.0
3795966077,9.0,9.5,9.0,9.5,8.5,9.0,9.5,9.5,9.0,9.5
3795966080,9.0,9.5,9.0,9.5,7.5,9.5,9.0,9.5,9.0,9.5
3795966089,9.0,9.0,9.0,9.5,8.0,9.5,9.0,9.0,9.0,9.0
3795966109,9.0,6.5,9.5,8.5,8.0,7.5,9.0,6.5,9.0,5.5
3795966110,8.0,9.0,9.0,8.5,6.0,9.0,9.0,9.0,8.5,9.5
3795966114,9.0,7.5,9.0,9.0,8.0,8.5,9.0,6.5,9.0,7.5
3795966116,8.0,6.0,9.0,8.5,6.0,6.0,9.0,5.5,8.5,6.0
3795966124,9.0,9.5,9.0,9.5,8.0,9.5,9.0,9.5,9.0,9.5
3795966125,9.0,9.5,9.0,9.5,8.0,9.0,9.0,9.5,9.0,9.5
3795966128,9.0,9.0,9.0,9.0,7.5,9.0,9.0,9.5,9.0,9.5
3795966132,9.0,6.0,9.0,9.5,8.0,5.0,9.0,6.5,9.0,6.5
3795966133,9.0,7.5,9.0,9.5,8.0,7.5,9.0,7.5,9.0,7.5
3795966138,9.0,8.0,9.0,9.5,8.5,7.5,9.5,9.5,9.0,9.0
3798764006,9.0,9.5,9.0,9.5,8.5,9.5,9.5,10.0,9.0,9.5
3798764008,9.0,9.5,9.0,10.0,9.0,9.5,9.5,10.0,9.0,9.5
3798764010,9.0,9.5,9.0,9.5,9.0,9.5,9.5,10.0,9.0,10.0
3798764018,9.0,9.0,9.0,9.0,9.0,9.5,9.5,9.0,9.0,9.5
3798764020,9.0,10.0,9.0,10.0,8.0,10.0,9.0,10.0,9.0,9.5
3798764023,9.0,9.5,9.5,9.5,8.5,9.5,9.0,10.0,9.0,10.0
3798764030,9.0,10.0,9.0,9.5,9.0,10.0,9.5,10.0,9.0,10.0
3798764031,9.0,9.5,9.0,10.0,9.0,9.5,9.5,10.0,9.0,9.5
3798764034,9.0,9.5,9.0,9.5,9.0,9.5,9.0,10.0,9.0,10.0
3798764036,9.0,7.0,9.0,9.0,9.0,6.0,9.0,9.5,8.5,9.0
3798764043,8.5,8.0,9.0,9.0,8.0,9.0,8.0,8.0,8.5,8.0
3798764044,9.0,8.5,9.0,9.0,9.0,8.5,9.0,8.0,9.0,9.0
3798764047,9.0,8.0,9.0,9.5,9.0,8.5,9.0,8.0,9.0,8.0
3805528001,9.0,9.0,9.0,9.5,8.5,8.5,9.0,9.0,9.0,9.5
3806425014,9.0,8.5,9.0,9.0,8.5,8.5,9.0,8.5,9.0,8.0
3806425016,8.5,7.5,9.0,8.5,8.0,7.5,8.0,8.0,8.5,7.5
3806459002,9.0,9.5,9.0,9.5,9.0,9.5,9.5,10.0,9.0,9.5
3806459003,8.5,9.5,9.0,9.0,8.0,9.5,8.5,9.5,8.0,9.5
3806459006,9.0,9.0,9.0,9.0,9.0,9.0,8.5,10.0,8.5,9.5
3806459007,8.0,7.0,9.0,9.5,7.0,7.5,8.0,7.0,8.0,6.5
3806459009,8.5,8.5,9.0,8.5,8.0,9.0,8.5,8.5,8.5,9.0
3806459012,8.5,8.0,9.0,8.5,8.0,8.0,8.0,8.0,8.5,8.0
3806459019,8.0,9.5,9.0,9.5,7.5,9.5,8.0,9.5,8.5,9.5
3806459023,9.0,9.0,9.0,8.5,8.5,9.5,9.5,10.0,9.0,9.5
3806459024,8.5,8.5,9.0,9.0,8.0,9.0,8.5,8.0,8.5,8.5
3806459033,9.0,9.0,9.0,10.0,8.0,9.0,9.0,9.5,9.0,9.0
3806459035,8.0,8.0,9.0,8.5,7.0,7.5,8.0,8.0,8.5,8.5
3806459037,8.5,8.5,9.0,8.5,7.5,8.5,8.5,8.0,8.5,8.5
3806459038,8.0,8.0,9.0,9.0,7.0,8.5,8.0,8.0,8.0,8.0
3809687003,8.5,8.0,9.0,9.0,8.0,8.0,8.0,8.5,8.5,7.5
3809687006,9.0,9.0,9.0,8.5,8.0,10.0,8.5,9.5,9.0,9.5
3809687009,8.5,8.0,9.0,8.5,8.0,7.0,8.0,8.0,8.5,8.5
3809687011,8.0,6.5,9.0,8.5,7.0,6.0,8.0,6.5,8.0,7.5
3809687013,8.0,4.5,9.0,9.5,7.5,4.0,8.0,4.5,8.0,5.0
3809687018,8.0,4.5,9.0,9.0,7.5,4.0,8.0,5.0,8.0,5.0
3809687019,8.0,5.5,9.0,9.5,8.0,5.0,8.0,5.5,8.0,6.0
3809687020,8.0,5.5,9.0,8.0,7.5,5.0,8.0,6.0,8.0,5.5
3809687021,8.0,5.0,9.0,8.5,7.5,5.0,8.0,6.0,8.0,5.0
3809687022,8.0,5.5,9.0,9.0,8.0,4.5,8.0,6.5,8.0,6.0
3809687025,8.0,4.5,9.0,9.5,8.0,3.5,8.0,5.0,8.0,5.0
3811384010,8.0,6.0,9.0,9.0,6.0,6.0,9.0,6.0,8.5,6.5
3811384013,9.0,9.0,9.0,9.0,8.0,9.5,9.5,9.5,9.0,9.0
3811384017,9.0,9.5,9.0,9.5,8.5,9.5,9.5,10.0,9.0,9.0
3811384018,9.0,9.0,9.0,8.5,8.0,10.0,9.5,9.5,9.0,9.5
3811384019,9.0,9.0,9.0,8.5,8.0,9.5,9.5,9.5,9.0,9.5
3811384020,9.0,9.0,9.0,8.5,8.0,9.0,9.5,10.0,9.0,9.5
3811384022,9.0,9.5,9.0,10.0,9.0,10.0,9.5,9.5,9.0,9.5
3811384027,9.0,9.0,9.0,9.0,9.0,9.5,9.5,9.0,9.0,9.5
3811384029,9.0,10.0,9.0,10.0,9.0,10.0,9.5,9.5,9.0,10.0
3811384031,9.0,8.5,9.5,9.5,8.0,9.0,9.5,8.0,9.0,9.0
3811384042,9.0,9.5,9.5,9.0,8.0,9.5,9.5,10.0,9.0,9.5
3811384051,9.0,9.5,9.5,10.0,8.0,9.5,9.5,9.5,9.0,10.0
3811384052,9.0,9.5,9.5,9.5,8.0,9.0,9.5,10.0,9.0,9.5
3811384054,9.0,9.5,9.0,9.5,8.0,9.5,9.5,9.5,9.0,10.0
3811384061,9.0,9.0,9.0,9.0,8.0,10.0,9.5,9.5,9.0,9.0
3811384063,9.0,9.5,9.0,9.0,9.0,10.0,9.5,10.0,9.0,9.5
3811384064,9.0,9.5,9.0,9.5,8.0,9.5,9.5,10.0,9.0,10.0
3811384067,9.0,10.0,9.0,10.0,9.0,9.5,9.5,10.0,9.0,10.0
3813130002,8.5,8.0,9.0,8.5,8.0,8.0,9.0,7.5,8.0,8.0
3813130008,9.0,8.0,9.0,9.0,7.5,8.5,9.0,7.5,9.0,9.0
3813130010,9.0,9.0,9.5,9.5,8.0,9.5,9.5,9.0,9.0,9.0
3813282011,9.0,7.5,9.5,9.5,8.0,8.0,9.0,7.5,9.0,7.5
3813282017,9.0,9.5,9.5,10.0,8.0,10.0,9.0,9.5,9.0,9.0
3813282021,9.0,9.0,9.0,9.5,8.0,9.0,9.0,9.0,9.0,9.5
3813282023,9.0,9.0,9.0,9.5,8.0,9.5,9.0,9.0,9.0,8.5
3813282029,9.0,9.5,9.0,10.0,8.0,9.0,9.5,9.5,9.0,9.5
3813282032,9.0,9.5,9.0,9.0,8.0,9.5,9.0,9.5,9.0,9.5
3813282035,9.0,8.5,9.0,8.5,8.0,8.5,9.5,10.0,9.0,9.5
3813282041,9.0,9.0,9.0,9.0,8.0,9.0,9.5,10.0,9.0,9.5
3813282044,9.0,9.5,9.0,9.5,8.5,9.0,9.5,10.0,9.0,9.5
3813282045,8.5,9.0,9.0,9.0,8.0,9.0,8.0,9.0,8.5,9.5
3813282047,8.5,9.0,9.0,9.0,8.0,9.5,8.5,9.0,8.5,9.5
3813282049,8.5,9.0,9.0,9.0,8.0,9.0,8.0,9.0,8.5,9.5
3813282057,9.0,9.5,9.0,9.0,8.5,9.5,9.5,9.5,9.0,9.5
3813282058,9.0,9.0,9.0,9.0,9.0,10.0,9.5,10.0,9.0,9.0
3813282061,9.0,9.5,9.0,9.0,9.0,10.0,9.5,9.5,9.0,9.5
3813282062,9.0,9.5,9.0,9.0,9.0,9.5,9.5,9.5,9.0,9.5
3813282066,9.0,9.5,9.0,9.5,8.5,9.5,9.5,9.5,9.0,9.5
3813282076,9.0,9.0,9.0,8.5,8.5,9.5,9.5,9.0,9.0,9.5
3815930004,9.0,9.5,9.0,9.0,8.5,9.5,9.5,10.0,9.0,10.0
3815930007,9.0,9.5,9.0,9.5,8.5,9.0,9.5,10.0,9.0,10.0
3815930009,8.0,7.0,9.0,9.5,8.0,6.5,8.0,7.0,8.0,7.0
3815930010,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.5
3815930014,8.5,4.0,9.0,8.0,8.0,3.0,8.0,5.0,8.5,5.0
3815930016,8.5,6.0,9.0,9.0,8.0,5.0,8.0,7.5,8.5,7.5
3815930017,8.5,9.0,9.0,9.0,8.0,9.0,8.5,8.5,8.5,9.0
3815930021,8.5,8.5,9.0,8.5,8.0,8.5,8.0,8.5,8.5,8.5
3815930028,9.0,9.0,9.0,8.5,9.0,9.5,9.0,9.5,9.0,9.0
3815930029,9.0,9.0,9.5,8.5,8.0,9.0,9.0,9.5,9.0,9.5
3815930032,8.5,8.5,9.0,9.5,8.0,8.5,8.0,8.5,8.5,9.0
3815930033,9.0,9.0,9.0,9.5,8.0,9.0,8.5,9.0,9.0,9.5
3815930035,8.5,6.0,9.0,9.5,8.0,5.0,8.0,6.5,8.5,6.5
3815930036,9.0,7.5,9.0,9.5,8.0,6.5,9.0,8.5,9.0,8.5
3815930041,8.5,5.0,9.0,9.0,8.0,5.0,8.0,5.0,8.5,5.0
3815930046,9.0,7.5,9.0,9.0,9.0,6.5,9.5,10.0,9.0,9.5
3815930048,9.0,9.5,9.0,9.5,9.0,9.5,9.5,9.5,9.0,9.5
3815930049,8.5,8.5,9.0,9.5,8.0,8.5,8.5,8.5,8.5,9.5
3815930051,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.5,9.0,9.5
3816631001,9.0,9.5,9.0,9.5,9.0,9.5,9.0,9.5,9.0,9.5
3816631002,9.0,9.0,9.0,9.0,8.5,9.0,9.0,9.0,8.5,9.0
3816631004,9.0,9.5,9.0,9.5,9.0,9.5,9.0,9.5,9.0,9.5
3816631010,8.5,9.0,9.0,9.0,8.0,8.5,8.5,9.0,8.5,9.5
3816631015,8.5,9.5,9.0,9.5,8.0,9.5,8.5,9.5,8.5,9.5
3816631020,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.5,9.0,9.5
3816631029,9.0,9.5,9.0,9.5,9.0,9.5,9.0,9.5,9.0,9.5
3816631030,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.5
3816631032,9.0,9.5,9.0,9.5,9.0,9.0,9.0,9.5,9.0,9.5
3816631033,9.0,9.5,9.0,9.0,9.0,9.5,9.0,9.5,9.0,9.5
3816631034,9.0,7.5,9.0,9.0,9.0,6.5,9.0,9.5,9.0,9.5
3816631042,9.0,8.5,9.0,8.5,8.5,8.5,9.0,9.5,9.0,9.5
3819608004,9.0,9.0,9.5,9.5,8.0,9.5,9.5,9.0,9.0,8.5
3819608006,9.0,9.5,9.0,9.5,8.0,10.0,9.0,10.0,9.0,9.0
3819608009,9.0,9.5,9.0,9.5,8.0,10.0,9.0,9.5,9.0,9.5
3819608021,9.0,10.0,9.0,10.0,8.0,10.0,9.5,10.0,9.0,10.0
3819608033,8.0,8.0,9.0,9.5,7.5,8.0,8.0,8.0,8.0,8.5
3819608035,8.5,6.0,9.0,9.5,8.0,6.0,8.5,6.0,8.0,6.0
3819608036,9.0,8.0,9.0,8.5,8.0,8.0,9.0,8.0,9.0,8.0
3819608037,8.0,7.5,9.0,9.5,7.5,8.0,8.0,7.5,8.5,7.5
3819608040,8.5,7.5,9.0,9.0,8.0,6.5,8.0,8.0,8.5,8.0
3819608045,9.0,9.0,9.0,9.5,8.0,8.5,9.0,9.5,9.0,9.0
3819608046,9.0,9.5,9.0,9.5,9.0,10.0,9.0,9.5,9.0,9.5
3819608049,8.5,9.5,9.0,9.0,7.0,9.5,9.0,9.5,8.5,10.0
3819608051,8.5,9.5,9.0,9.0,6.5,9.5,9.0,9.5,9.0,9.5
3819608056,9.0,9.0,9.0,9.0,8.0,9.5,9.0,9.5,9.0,9.0
3819608068,9.0,9.0,9.0,9.0,8.0,9.5,9.0,9.5,9.0,9.0
3819608070,9.0,8.0,9.0,10.0,8.0,8.0,9.0,8.0,9.0,8.5
3819608077,9.0,9.0,9.0,9.0,8.5,9.5,9.5,9.5,9.0,9.0
3819608078,9.0,9.0,9.0,9.0,8.5,9.5,9.5,9.0,9.0,9.0
3819608080,9.0,9.5,9.0,9.0,8.5,9.5,9.5,9.5,9.0,9.5
3819608084,9.0,9.5,9.0,10.0,8.0,9.0,9.5,10.0,9.0,10.0
3819608087,9.0,10.0,9.0,10.0,8.0,9.5,9.5,10.0,9.0,10.0
3819608091,9.0,9.5,9.0,9.0,9.0,9.5,9.5,10.0,9.0,10.0
3819608093,9.0,9.0,9.0,8.5,8.0,9.0,9.0,10.0,9.0,9.5
3819608095,9.0,9.5,9.0,9.0,8.0,10.0,9.0,9.5,9.0,10.0
3819608102,9.0,9.5,9.0,10.0,9.0,10.0,9.5,9.5,9.0,9.0
3819608103,9.0,9.5,9.0,9.5,9.0,9.0,9.5,9.5,9.0,9.5
3819608104,9.0,9.5,9.0,9.0,9.0,9.5,9.5,9.5,9.0,9.5
3819608108,9.0,9.5,9.0,9.5,9.0,10.0,9.5,10.0,9.0,9.5
3819608113,9.0,9.0,9.0,10.0,8.0,9.5,9.0,9.0,9.0,9.0
3819608115,9.0,9.0,9.0,9.5,8.0,9.0,9.0,8.5,9.0,9.0
3819608116,9.0,8.0,9.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0
3819608117,9.0,8.5,9.0,9.5,8.0,8.5,9.0,9.0,9.0,8.5
3819608120,9.0,9.5,9.0,9.5,8.0,9.5,9.0,9.5,9.0,9.5
3819608121,9.0,9.5,9.0,9.5,8.0,10.0,9.0,10.0,9.0,9.5
3820436005,9.0,9.5,9.0,10.0,8.5,9.0,9.5,9.5,9.0,9.5
3820436006,9.0,9.5,9.0,9.5,8.0,9.0,9.5,9.5,9.0,9.5
3820436010,8.5,9.0,9.0,9.0,7.0,8.5,9.0,9.5,8.5,9.5
3821556003,9.0,9.5,9.0,9.0,9.0,9.5,9.0,10.0,9.0,10.0
3821556005,9.0,9.5,9.0,9.0,9.0,9.5,9.0,10.0,9.0,9.5
3821556012,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.5,9.0,9.5
3821556015,9.0,9.0,9.0,8.5,9.0,9.5,9.0,10.0,9.0,9.5
3821556017,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.5,9.0,9.5
3821556020,9.0,9.5,9.0,9.5,9.0,9.5,8.5,9.5,9.0,9.0
3821556027,9.0,9.5,9.0,9.0,9.0,9.5,9.0,9.5,9.0,9.5
3821556032,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.5
3821556034,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.5
3821556038,9.0,9.5,9.0,9.5,9.0,10.0,9.0,10.0,9.0,9.5
3821556041,9.0,9.0,9.0,8.5,9.0,10.0,9.0,9.5,9.0,9.5
3821556055,9.0,9.0,9.0,10.0,8.5,9.5,9.0,9.5,9.0,8.5
3821556058,9.0,9.5,9.0,9.5,9.0,9.5,9.0,10.0,9.0,9.5
3821556059,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.5,9.0,9.5
3821556060,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.5,9.0,9.0
3821556064,9.0,9.5,9.0,9.0,9.0,9.5,9.0,9.5,9.0,9.5
3821556074,9.0,9.5,9.0,9.5,8.5,9.5,9.0,9.5,9.0,9.5
3821556075,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.5
3821556077,9.0,9.0,9.0,8.5,9.0,9.5,9.0,9.5,9.0,9.5
3821556078,9.0,9.0,9.0,8.5,8.5,9.0,9.0,9.5,9.0,9.5
3821556085,9.0,9.0,9.0,9.0,8.5,9.5,9.0,9.5,9.0,9.0
3821556087,9.0,9.0,9.0,9.0,8.5,9.0,9.0,10.0,9.0,9.5
3821556088,9.0,9.0,9.0,9.0,8.5,9.0,9.0,9.5,9.0,9.5
3821556094,9.0,9.0,9.0,8.5,8.5,9.0,9.0,10.0,9.0,9.5
3821556095,9.0,9.5,9.0,9.5,8.5,10.0,9.0,9.5,9.0,9.5
3821556099,9.0,9.0,9.0,8.5,8.5,9.5,9.0,10.0,9.0,9.5
3821556101,9.0,9.0,9.0,8.5,8.0,9.0,9.0,9.5,9.0,9.5
3821556103,9.0,9.0,9.0,9.5,8.5,9.0,9.0,9.5,9.0,9.0
3821556105,9.0,9.0,9.0,9.5,8.5,9.0,9.0,9.5,8.5,9.0
3821556112,9.0,9.0,9.0,8.5,9.0,9.0,9.0,10.0,8.5,9.5
3821556115,9.0,9.0,9.0,8.5,9.0,9.5,9.0,10.0,8.5,9.5
3821556116,9.0,9.5,9.0,9.5,9.0,9.0,9.0,10.0,9.0,10.0
3821556117,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.5,9.0,9.0
3821556118,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.5,9.0,9.5
3821556119,9.0,9.5,9.0,9.5,9.0,9.5,9.0,9.5,9.0,9.0
3821556120,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.0,9.0,9.5
3821556121,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.5,9.0,9.5
3821556125,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.0
3821556126,9.0,9.0,9.0,8.5,9.0,9.5,9.0,9.5,9.0,9.5
3821556127,9.0,8.5,9.0,8.5,9.0,8.5,9.0,9.5,9.0,9.5
3821556129,9.0,9.0,9.0,9.0,9.0,8.5,9.0,9.5,9.0,9.5
3821556133,9.0,9.5,9.0,9.0,9.0,9.5,9.0,9.5,9.0,9.5
3821556139,9.0,9.5,9.0,9.0,9.0,9.5,9.0,9.5,9.0,9.5
3821556149,9.0,9.5,9.0,9.5,9.0,10.0,9.0,9.5,9.0,9.5
3821556150,9.0,9.0,9.0,9.0,9.0,8.5,9.0,9.5,9.0,9.5
3821556152,9.0,9.0,9.0,9.5,9.0,9.0,9.5,9.5,9.0,9.0
3821556158,9.0,9.0,9.0,9.5,9.0,9.0,9.0,9.5,9.0,9.0
3821556166,9.0,9.0,9.0,8.5,9.0,10.0,9.0,10.0,9.0,9.5
3821556169,9.0,9.0,9.0,9.5,9.0,9.5,9.5,9.0,9.0,9.0
3821556171,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.0
3821556175,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.5,9.0,9.0
3821556178,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.5
3821556185,9.0,9.5,9.0,9.5,9.0,9.5,9.0,9.5,9.0,9.5
3821556187,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.0,9.0,9.5
3821556190,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.5,9.0,9.0
3821556199,9.0,9.5,9.0,9.5,8.0,9.5,9.0,9.5,8.5,9.0
3821556200,9.0,9.0,9.0,9.5,8.0,9.5,9.0,9.5,8.5,8.5
3821556201,8.5,9.0,9.0,9.0,8.0,9.5,8.5,9.5,8.5,8.5
3821556202,9.0,9.5,9.0,9.5,8.0,10.0,9.0,9.0,9.0,9.5
3821556204,9.0,9.0,9.0,9.5,8.5,9.0,9.0,9.5,9.0,8.5
3821556218,9.0,9.0,9.0,9.5,8.5,9.5,9.0,9.5,9.0,8.5
3821556225,9.0,9.0,9.0,8.5,8.0,9.5,9.0,9.5,9.0,9.0
3821556234,9.0,9.5,9.0,9.0,8.5,9.5,9.0,9.5,9.0,9.5
3821556235,9.0,9.0,9.0,9.5,8.5,9.0,9.0,9.5,9.0,9.0
3821556236,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.5,8.5,8.5
3821556244,9.0,9.0,9.0,8.5,9.0,10.0,9.0,9.5,9.0,9.5
3821556245,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0
3821556246,9.0,9.0,9.0,8.5,9.0,10.0,9.0,9.5,9.0,9.5
3821556247,9.0,9.0,9.0,8.5,9.0,9.5,9.0,9.5,9.0,9.5
3821556248,9.0,9.5,9.0,9.0,9.0,9.5,9.0,10.0,9.0,9.5
3821556251,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.0,9.0,9.5
3821556255,9.0,9.0,9.0,10.0,9.0,8.5,9.0,9.5,9.0,9.5
3821556259,9.0,8.5,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0
3821556260,9.0,8.5,9.0,8.5,9.0,9.0,9.0,9.0,9.0,8.0
3821556263,9.0,8.5,9.0,8.5,9.0,9.5,9.0,8.5,9.0,9.0
3821556265,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.0,9.0,9.0
3821556268,9.0,9.0,9.0,9.0,9.0,8.5,9.0,9.0,9.0,10.0
3821556277,8.5,9.0,9.0,9.0,8.0,9.5,8.5,9.5,8.5,9.0
3821556282,9.0,9.0,9.0,9.5,8.5,9.0,9.0,9.0,9.0,8.5
3821556283,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.5
3821781033,8.5,9.5,9.0,9.5,8.0,9.5,8.5,9.5,8.5,9.5
3821781037,8.5,9.5,9.0,9.5,8.0,9.0,8.0,9.5,8.5,9.5
3821781052,8.5,9.0,9.0,9.0,8.0,9.0,8.0,9.5,8.5,9.5
3822752002,9.0,9.5,9.0,9.5,8.0,9.5,9.0,9.0,9.0,9.5
3824670003,9.0,9.5,9.0,9.0,8.0,9.5,9.0,9.5,9.0,9.5
3824670004,9.0,9.5,9.0,9.5,8.0,9.5,9.0,9.5,9.0,9.5
3824670007,9.0,9.0,9.0,8.5,8.0,9.5,9.0,9.5,9.0,9.5
3824670021,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.5
3824670022,8.0,8.0,9.0,8.0,7.0,7.0,8.0,8.5,8.5,9.0
3824670024,8.0,8.5,9.0,8.0,7.5,9.0,8.0,9.0,8.0,9.5
3824670028,8.5,8.5,9.0,8.0,8.0,9.0,8.0,9.0,8.5,9.5
3824670029,9.0,9.0,9.0,8.5,8.5,9.0,9.0,9.5,9.0,9.5
3824670034,9.0,9.5,9.0,9.5,8.5,9.5,9.0,10.0,9.0,10.0
3824671008,9.0,9.5,9.0,9.5,8.5,9.5,9.5,9.5,9.0,9.5
3824671009,9.0,9.5,9.0,9.0,9.0,9.5,9.5,10.0,9.0,9.5
3824671010,9.0,9.5,9.0,9.0,9.0,9.5,9.0,10.0,9.0,10.0
3824671011,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.5,9.0,9.0
3824671012,8.5,9.0,9.0,9.0,8.0,9.0,8.5,9.5,8.5,9.0
3824671013,9.0,9.5,9.0,9.0,8.5,9.5,9.5,10.0,9.0,9.5
3824671016,8.0,8.0,9.0,9.0,7.5,8.5,8.5,7.5,8.0,8.0
3824671018,8.5,9.0,9.0,9.0,8.0,9.0,8.5,8.5,8.5,9.0
3824671031,9.0,9.5,9.5,9.5,8.0,9.5,9.5,9.5,9.0,9.5
3824671038,8.0,8.5,9.0,9.0,6.0,8.5,9.0,9.0,8.5,8.5
3824671039,9.0,9.0,9.0,9.5,9.0,9.0,9.0,9.0,9.0,9.0
3824671041,9.0,9.5,9.0,9.5,9.0,9.5,9.0,9.5,9.0,9.5
3824671052,9.0,9.5,9.0,9.5,9.0,9.0,9.0,9.5,9.0,9.5
3824671054,9.0,9.5,9.0,9.0,9.0,9.5,9.5,10.0,9.0,9.5
3825269001,8.0,9.0,9.0,9.0,7.0,9.0,8.0,9.0,8.0,9.0
3826687003,8.5,8.5,9.0,9.0,8.0,8.5,8.5,8.5,8.5,9.5
3826687005,8.5,8.5,9.0,9.5,7.5,8.5,8.5,8.5,9.0,9.5
3826687008,8.5,8.5,9.0,9.5,8.0,8.5,8.5,8.5,8.5,9.0
3826687016,8.0,7.5,9.0,9.0,7.5,7.5,8.0,8.0,8.5,7.5
3826687018,8.5,8.5,9.0,9.5,8.0,8.5,8.5,9.0,8.5,8.5
3826687020,8.0,9.0,9.0,9.5,7.0,9.0,8.0,8.5,8.5,9.0
